"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"1",38.1785697937012,38.6857147216797,37.771427154541,38.6857147216797,33658800,38.6857147216797
"2",38.4957122802734,39.0914306640625,37.9285697937012,38.1800003051758,41684300,38.1800003051758
"3",38.0071411132812,38.997142791748,37.7314300537109,38.8142852783203,30041200,38.8142852783203
"4",38.5714302062988,39.4628562927246,38.5,39.0999984741211,34934900,39.0999984741211
"5",39.0528564453125,39.6714286804199,37.2299995422363,37.5128555297852,45899000,37.5128555297852
"6",37.5357131958008,38.2057151794434,37.2542877197266,37.6699981689453,36411200,37.6699981689453
"7",37.608570098877,37.9199981689453,36.9285697937012,37.4657135009766,27864200,37.4657135009766
"8",37.4599990844727,37.7828559875488,36.8857154846191,37.5099983215332,21591500,37.5099983215332
"9",37.3742866516113,37.7999992370605,36.831428527832,36.9457130432129,30501800,36.9457130432129
"10",37.1114273071289,37.5714302062988,36.391429901123,36.7457122802734,23246300,36.7457122802734
"11",37.1142845153809,37.3714294433594,36.562858581543,37.3042869567871,21319200,37.3042869567871
"12",37.0685691833496,37.5385704040527,36.6128578186035,36.7314300537109,22248100,36.7314300537109
"13",36.6357154846191,36.812858581543,34.894287109375,35.6142845153809,39373600,35.6142845153809
"14",35.8642845153809,35.9771423339844,34.9571418762207,35.0957145690918,28554400,35.0957145690918
"15",34.5514297485352,35.4014282226562,34.3028564453125,35.0900001525879,19649000,35.0900001525879
"16",35.0985717773438,36.4000015258789,34.6942863464355,36.2357139587402,21613900,36.2357139587402
"17",35.9714279174805,36.1771430969238,35.3828582763672,35.5228576660156,21876400,35.5228576660156
"18",35.0200004577637,37.2642860412598,34.9571418762207,36.5314292907715,36745800,36.5314292907715
"19",36.7142868041992,37.2142868041992,36.2985725402832,36.7085723876953,34063400,36.7085723876953
"20",36.4142875671387,37.4942855834961,35.9485702514648,37.1599998474121,23160200,37.1599998474121
"21",37.4171447753906,38.084285736084,37.2242851257324,37.8699989318848,16490600,37.8699989318848
"22",38.141429901123,38.391429901123,37.5714302062988,37.8485717773438,18239900,37.8485717773438
"23",37.8142852783203,37.8571434020996,37.2571411132812,37.5271415710449,17966900,37.5271415710449
"24",37.437141418457,38.3228569030762,37.437141418457,38.2842864990234,27940500,38.2842864990234
"25",39.4285697937012,41.6042861938477,39.3871421813965,41.3757133483887,62904100,41.3757133483887
"26",40.9500007629395,41.6828575134277,40.6428565979004,41.5657157897949,32587800,41.5657157897949
"27",41.918571472168,42.478572845459,41.6614303588867,41.774284362793,26770100,41.774284362793
"28",41.1800003051758,42.2571411132812,41.0171432495117,42.1628570556641,20738200,42.1628570556641
"29",42.1185722351074,43.0714302062988,40.9857139587402,41.5342864990234,36917300,41.5342864990234
"30",41.7042846679688,42.3271446228027,40.9714279174805,41.6100006103516,36339800,41.6100006103516
"31",42.9571418762207,43.5414276123047,42.3714294433594,42.6757125854492,49245000,42.6757125854492
"32",42.7857131958008,42.8571434020996,40.7514305114746,40.9457130432129,40881400,40.9457130432129
"33",41.1371421813965,41.3928565979004,40.2314300537109,40.9900016784668,28459200,40.9900016784668
"34",40.3514289855957,40.352855682373,39.1771430969238,39.8571434020996,28844200,39.8571434020996
"35",40.5714302062988,41.3300018310547,40.562858581543,41.0414276123047,19149200,41.0414276123047
"36",40.4285697937012,40.7000007629395,39.7171440124512,40.2000007629395,19914300,40.2000007629395
